row_type,sample_id,split_role,sample_count,image_path,mask_path,pred_path,loss,loss_bce,loss_dice,objdice,dice,iou,f1,boundary_f1,hd95,object_hausdorff
sample,GlaS_official_testA_testA_53,testA,1,datasets/01_GlaS_official_raw/testA_53.bmp,datasets/01_GlaS_official_raw/testA_53_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_53_pred.png,,,,0.845098175782214,0.840825823480745,0.7253662482440253,0.840825823480745,0.46233359398086615,127.62836761474607,76.03222165411657
sample,GlaS_official_testA_testA_54,testA,1,datasets/01_GlaS_official_raw/testA_54.bmp,datasets/01_GlaS_official_raw/testA_54_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_54_pred.png,,,,0.37493089365743937,0.894476671708876,0.8090979618604328,0.894476671708876,0.608513020214055,29.73213768005371,241.20566119433732
sample,GlaS_official_testA_testA_55,testA,1,datasets/01_GlaS_official_raw/testA_55.bmp,datasets/01_GlaS_official_raw/testA_55_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_55_pred.png,,,,0.6314133360781387,0.9294538793187124,0.8682053592680079,0.9294538793187124,0.6965427486170935,18.439088821411133,273.92124244567367
sample,GlaS_official_testA_testA_56,testA,1,datasets/01_GlaS_official_raw/testA_56.bmp,datasets/01_GlaS_official_raw/testA_56_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_56_pred.png,,,,0.777898915493024,0.931014800290328,0.8709332931303612,0.931014800290328,0.6672494906349883,23.0,162.74944573129176
sample,GlaS_official_testA_testA_57,testA,1,datasets/01_GlaS_official_raw/testA_57.bmp,datasets/01_GlaS_official_raw/testA_57_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_57_pred.png,,,,0.7730864715112131,0.9338234171904107,0.8758618715203015,0.9338234171904107,0.6607423785823758,63.0,153.1418757717499
sample,GlaS_official_testA_testA_58,testA,1,datasets/01_GlaS_official_raw/testA_58.bmp,datasets/01_GlaS_official_raw/testA_58_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_58_pred.png,,,,0.8669791125856032,0.953729456384455,0.911551474142578,0.953729456384455,0.822514586673004,7.211102485656738,35.71636233646677
sample,GlaS_official_testA_testA_59,testA,1,datasets/01_GlaS_official_raw/testA_59.bmp,datasets/01_GlaS_official_raw/testA_59_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_59_pred.png,,,,0.7647938990122696,0.9443391532352047,0.8945478617773359,0.9443391532352047,0.7463851544164317,30.0,109.74014928526029
sample,GlaS_official_testA_testA_6,testA,1,datasets/01_GlaS_official_raw/testA_6.bmp,datasets/01_GlaS_official_raw/testA_6_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_6_pred.png,,,,0.6861688383657994,0.944475661548695,0.894792878897326,0.944475661548695,0.697140764405867,39.693197250366225,95.79068945599539
sample,GlaS_official_testA_testA_60,testA,1,datasets/01_GlaS_official_raw/testA_60.bmp,datasets/01_GlaS_official_raw/testA_60_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_60_pred.png,,,,0.827879858159259,0.9324162081043901,0.8733892507392026,0.9324162081043901,0.8093182106593979,11.401754379272461,47.73620950874118
sample,GlaS_official_testA_testA_7,testA,1,datasets/01_GlaS_official_raw/testA_7.bmp,datasets/01_GlaS_official_raw/testA_7_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_7_pred.png,,,,0.5023941236382814,0.760713748685276,0.6138321536931995,0.760713748685276,0.6099876968246621,132.7525634765625,324.9598473794017
sample,GlaS_official_testA_testA_8,testA,1,datasets/01_GlaS_official_raw/testA_8.bmp,datasets/01_GlaS_official_raw/testA_8_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_8_pred.png,,,,0.9310144360924333,0.955304588385745,0.9144336021442827,0.955304588385745,0.7743874365983191,11.704699516296387,53.29343013181706
sample,GlaS_official_testA_testA_9,testA,1,datasets/01_GlaS_official_raw/testA_9.bmp,datasets/01_GlaS_official_raw/testA_9_anno.bmp,experiments/A1_UNet_GlaS_v1_seed3407/predictions/testA/GlaS_official_testA_testA_9_pred.png,,,,0.6737208590906965,0.9238085627720368,0.8584054200913683,0.9238085627720368,0.6468495112488489,41.77379550933837,188.14418175000776
aggregate,__aggregate__,testA,60,,,,0.4786027431488037,0.2968839630484581,0.18171877264976502,0.6941893856375373,0.8654398833523301,0.7734292115380336,0.8654398833523301,0.6110884138696463,57.305535189310696,140.98546768742966
